,name,date,collected_at,left_days,artistname,price_per_unit,is_jannies,after,after_and_is_jannies,age
251,HAMLET ハムレット,2019-09-13,2019-06-26,79,セクシーゾーン,62000.0,1,1,1,22.2
252,HAMLET ハムレット,2019-09-13,2019-06-27,78,セクシーゾーン,62000.0,1,1,1,22.2
253,HAMLET ハムレット,2019-09-13,2019-06-28,77,セクシーゾーン,62000.0,1,1,1,22.2
254,HAMLET ハムレット,2019-09-13,2019-06-29,76,セクシーゾーン,62000.0,1,1,1,22.2
255,HAMLET ハムレット,2019-09-13,2019-07-01,74,セクシーゾーン,62000.0,1,1,1,22.2
256,HAMLET ハムレット,2019-09-13,2019-07-02,73,セクシーゾーン,59666.666666666664,1,1,1,22.2
257,HAMLET ハムレット,2019-09-13,2019-07-03,72,セクシーゾーン,51000.0,1,1,1,22.2
258,HAMLET ハムレット,2019-09-13,2019-07-04,71,セクシーゾーン,50750.0,1,1,1,22.2
259,HAMLET ハムレット,2019-09-13,2019-07-05,70,セクシーゾーン,50750.0,1,1,1,22.2
260,HAMLET ハムレット,2019-09-13,2019-07-06,69,セクシーゾーン,50750.0,1,1,1,22.2
261,HAMLET ハムレット,2019-09-13,2019-07-07,68,セクシーゾーン,50750.0,1,1,1,22.2
262,HAMLET ハムレット,2019-09-13,2019-07-08,67,セクシーゾーン,50750.0,1,1,1,22.2
263,HAMLET ハムレット,2019-09-13,2019-07-10,65,セクシーゾーン,50750.0,1,1,1,22.2
264,HAMLET ハムレット,2019-09-13,2019-07-11,64,セクシーゾーン,50750.0,1,1,1,22.2
265,HAMLET ハムレット,2019-09-13,2019-07-12,63,セクシーゾーン,49666.666666666664,1,1,1,22.2
266,HAMLET ハムレット,2019-09-13,2019-07-13,62,セクシーゾーン,49666.666666666664,1,1,1,22.2
267,HAMLET ハムレット,2019-09-13,2019-07-14,61,セクシーゾーン,49666.666666666664,1,1,1,22.2
268,HAMLET ハムレット,2019-09-13,2019-07-15,60,セクシーゾーン,47333.333333333336,1,1,1,22.2
269,HAMLET ハムレット,2019-09-13,2019-07-16,59,セクシーゾーン,44000.0,1,1,1,22.2
270,HAMLET ハムレット,2019-09-13,2019-07-17,58,セクシーゾーン,43250.0,1,1,1,22.2
271,HAMLET ハムレット,2019-09-13,2019-07-18,57,セクシーゾーン,43250.0,1,1,1,22.2
272,HAMLET ハムレット,2019-09-13,2019-07-19,56,セクシーゾーン,43250.0,1,1,1,22.2
273,HAMLET ハムレット,2019-09-13,2019-07-20,55,セクシーゾーン,43250.0,1,1,1,22.2
274,HAMLET ハムレット,2019-09-13,2019-07-21,54,セクシーゾーン,43250.0,1,1,1,22.2
275,HAMLET ハムレット,2019-09-13,2019-07-22,53,セクシーゾーン,38000.0,1,1,1,22.2
276,HAMLET ハムレット,2019-09-13,2019-07-23,52,セクシーゾーン,38000.0,1,1,1,22.2
277,HAMLET ハムレット,2019-09-13,2019-07-24,51,セクシーゾーン,38000.0,1,1,1,22.2
278,HAMLET ハムレット,2019-09-13,2019-07-25,50,セクシーゾーン,38000.0,1,1,1,22.2
279,HAMLET ハムレット,2019-09-13,2019-07-28,47,セクシーゾーン,25555.555555555555,1,1,1,22.2
280,HAMLET ハムレット,2019-09-13,2019-07-29,46,セクシーゾーン,25555.555555555555,1,1,1,22.2
281,HAMLET ハムレット,2019-09-13,2019-07-30,45,セクシーゾーン,31250.0,1,1,1,22.2
282,HAMLET ハムレット,2019-09-13,2019-07-31,44,セクシーゾーン,33100.0,1,1,1,22.2
283,HAMLET ハムレット,2019-09-13,2019-08-01,43,セクシーゾーン,33100.0,1,1,1,22.2
284,HAMLET ハムレット,2019-09-13,2019-08-02,42,セクシーゾーン,33700.0,1,1,1,22.2
285,HAMLET ハムレット,2019-09-13,2019-08-03,41,セクシーゾーン,33700.0,1,1,1,22.2
286,HAMLET ハムレット,2019-09-13,2019-08-04,40,セクシーゾーン,38000.0,1,1,1,22.2
287,HAMLET ハムレット,2019-09-13,2019-08-05,39,セクシーゾーン,36750.0,1,1,1,22.2
288,HAMLET ハムレット,2019-09-13,2019-08-07,37,セクシーゾーン,36750.0,1,1,1,22.2
289,HAMLET ハムレット,2019-09-13,2019-08-08,36,セクシーゾーン,36750.0,1,1,1,22.2
290,HAMLET ハムレット,2019-09-13,2019-08-10,34,セクシーゾーン,36750.0,1,1,1,22.2
291,HAMLET ハムレット,2019-09-13,2019-08-11,33,セクシーゾーン,50750.0,1,1,1,22.2
292,HAMLET ハムレット,2019-09-14,2019-06-07,99,セクシーゾーン,49250.0,1,0,0,22.2
293,HAMLET ハムレット,2019-09-14,2019-06-08,98,セクシーゾーン,43875.0,1,0,0,22.2
294,HAMLET ハムレット,2019-09-14,2019-06-09,97,セクシーゾーン,43000.0,1,0,0,22.2
295,HAMLET ハムレット,2019-09-14,2019-06-10,96,セクシーゾーン,42333.333333333336,1,0,0,22.2
296,HAMLET ハムレット,2019-09-14,2019-06-11,95,セクシーゾーン,41500.0,1,0,0,22.2
297,HAMLET ハムレット,2019-09-14,2019-06-12,94,セクシーゾーン,41500.0,1,0,0,22.2
298,HAMLET ハムレット,2019-09-14,2019-06-13,93,セクシーゾーン,41500.0,1,0,0,22.2
299,HAMLET ハムレット,2019-09-14,2019-06-14,92,セクシーゾーン,41500.0,1,1,1,22.2
300,HAMLET ハムレット,2019-09-14,2019-06-15,91,セクシーゾーン,43100.0,1,1,1,22.2
301,HAMLET ハムレット,2019-09-14,2019-06-16,90,セクシーゾーン,43100.0,1,1,1,22.2
302,HAMLET ハムレット,2019-09-14,2019-06-17,89,セクシーゾーン,48875.0,1,1,1,22.2
303,HAMLET ハムレット,2019-09-14,2019-06-18,88,セクシーゾーン,48875.0,1,1,1,22.2
304,HAMLET ハムレット,2019-09-14,2019-06-19,87,セクシーゾーン,48875.0,1,1,1,22.2
305,HAMLET ハムレット,2019-09-14,2019-06-20,86,セクシーゾーン,48875.0,1,1,1,22.2
306,HAMLET ハムレット,2019-09-14,2019-06-21,85,セクシーゾーン,48875.0,1,1,1,22.2
307,HAMLET ハムレット,2019-09-14,2019-06-22,84,セクシーゾーン,48875.0,1,1,1,22.2
308,HAMLET ハムレット,2019-09-14,2019-06-23,83,セクシーゾーン,45125.0,1,1,1,22.2
309,HAMLET ハムレット,2019-09-14,2019-06-24,82,セクシーゾーン,43125.0,1,1,1,22.2
310,HAMLET ハムレット,2019-09-14,2019-06-25,81,セクシーゾーン,52500.0,1,1,1,22.2
311,HAMLET ハムレット,2019-09-14,2019-06-26,80,セクシーゾーン,52500.0,1,1,1,22.2
312,HAMLET ハムレット,2019-09-14,2019-06-27,79,セクシーゾーン,48333.333333333336,1,1,1,22.2
313,HAMLET ハムレット,2019-09-14,2019-06-28,78,セクシーゾーン,48333.333333333336,1,1,1,22.2
314,HAMLET ハムレット,2019-09-14,2019-06-29,77,セクシーゾーン,48333.333333333336,1,1,1,22.2
315,HAMLET ハムレット,2019-09-14,2019-07-01,75,セクシーゾーン,48333.333333333336,1,1,1,22.2
316,HAMLET ハムレット,2019-09-14,2019-07-02,74,セクシーゾーン,48333.333333333336,1,1,1,22.2
317,HAMLET ハムレット,2019-09-14,2019-07-03,73,セクシーゾーン,48333.333333333336,1,1,1,22.2
318,HAMLET ハムレット,2019-09-14,2019-07-04,72,セクシーゾーン,48333.333333333336,1,1,1,22.2
319,HAMLET ハムレット,2019-09-14,2019-07-05,71,セクシーゾーン,48333.333333333336,1,1,1,22.2
320,HAMLET ハムレット,2019-09-14,2019-07-06,70,セクシーゾーン,48333.333333333336,1,1,1,22.2
321,HAMLET ハムレット,2019-09-14,2019-07-07,69,セクシーゾーン,48333.333333333336,1,1,1,22.2
322,HAMLET ハムレット,2019-09-14,2019-07-08,68,セクシーゾーン,48333.333333333336,1,1,1,22.2
323,HAMLET ハムレット,2019-09-14,2019-07-10,66,セクシーゾーン,48333.333333333336,1,1,1,22.2
324,HAMLET ハムレット,2019-09-14,2019-07-11,65,セクシーゾーン,46666.666666666664,1,1,1,22.2
325,HAMLET ハムレット,2019-09-14,2019-07-12,64,セクシーゾーン,50000.0,1,1,1,22.2
326,HAMLET ハムレット,2019-09-14,2019-07-13,63,セクシーゾーン,50000.0,1,1,1,22.2
327,HAMLET ハムレット,2019-09-14,2019-07-14,62,セクシーゾーン,50000.0,1,1,1,22.2
328,HAMLET ハムレット,2019-09-14,2019-07-15,61,セクシーゾーン,50000.0,1,1,1,22.2
329,HAMLET ハムレット,2019-09-14,2019-07-16,60,セクシーゾーン,50000.0,1,1,1,22.2
330,HAMLET ハムレット,2019-09-14,2019-07-17,59,セクシーゾーン,50000.0,1,1,1,22.2
331,HAMLET ハムレット,2019-09-14,2019-07-18,58,セクシーゾーン,50000.0,1,1,1,22.2
332,HAMLET ハムレット,2019-09-14,2019-07-19,57,セクシーゾーン,50000.0,1,1,1,22.2
333,HAMLET ハムレット,2019-09-14,2019-07-20,56,セクシーゾーン,50000.0,1,1,1,22.2
334,HAMLET ハムレット,2019-09-14,2019-07-21,55,セクシーゾーン,55666.666666666664,1,1,1,22.2
335,HAMLET ハムレット,2019-09-14,2019-07-22,54,セクシーゾーン,55666.666666666664,1,1,1,22.2
336,HAMLET ハムレット,2019-09-14,2019-07-23,53,セクシーゾーン,55666.666666666664,1,1,1,22.2
337,HAMLET ハムレット,2019-09-14,2019-07-24,52,セクシーゾーン,55666.666666666664,1,1,1,22.2
338,HAMLET ハムレット,2019-09-14,2019-07-25,51,セクシーゾーン,100000.0,1,1,1,22.2
339,HAMLET ハムレット,2019-09-14,2019-07-28,48,セクシーゾーン,26068.75,1,1,1,22.2
340,HAMLET ハムレット,2019-09-14,2019-07-29,47,セクシーゾーン,29194.333333333332,1,1,1,22.2
341,HAMLET ハムレット,2019-09-14,2019-07-30,46,セクシーゾーン,67500.0,1,1,1,22.2
342,HAMLET ハムレット,2019-09-14,2019-07-31,45,セクシーゾーン,54666.666666666664,1,1,1,22.2
343,HAMLET ハムレット,2019-09-14,2019-08-01,44,セクシーゾーン,54666.666666666664,1,1,1,22.2
344,HAMLET ハムレット,2019-09-14,2019-08-02,43,セクシーゾーン,54666.666666666664,1,1,1,22.2
345,HAMLET ハムレット,2019-09-14,2019-08-03,42,セクシーゾーン,65000.0,1,1,1,22.2
346,HAMLET ハムレット,2019-09-14,2019-08-04,41,セクシーゾーン,65000.0,1,1,1,22.2
347,HAMLET ハムレット,2019-09-14,2019-08-05,40,セクシーゾーン,65000.0,1,1,1,22.2
348,HAMLET ハムレット,2019-09-14,2019-08-07,38,セクシーゾーン,65000.0,1,1,1,22.2
349,HAMLET ハムレット,2019-09-14,2019-08-08,37,セクシーゾーン,65000.0,1,1,1,22.2
350,HAMLET ハムレット,2019-09-14,2019-08-10,35,セクシーゾーン,49166.666666666664,1,1,1,22.2
351,HAMLET ハムレット,2019-09-14,2019-08-11,34,セクシーゾーン,80714.28571428571,1,1,1,22.2
352,HAMLET ハムレット,2019-09-16,2019-06-07,101,セクシーゾーン,38500.0,1,0,0,22.2
353,HAMLET ハムレット,2019-09-16,2019-06-08,100,セクシーゾーン,35600.0,1,0,0,22.2
354,HAMLET ハムレット,2019-09-16,2019-06-09,99,セクシーゾーン,35200.0,1,0,0,22.2
355,HAMLET ハムレット,2019-09-16,2019-06-10,98,セクシーゾーン,33200.0,1,0,0,22.2
356,HAMLET ハムレット,2019-09-16,2019-06-11,97,セクシーゾーン,28600.0,1,0,0,22.2
357,HAMLET ハムレット,2019-09-16,2019-06-12,96,セクシーゾーン,28600.0,1,0,0,22.2
358,HAMLET ハムレット,2019-09-16,2019-06-13,95,セクシーゾーン,27400.0,1,0,0,22.2
359,HAMLET ハムレット,2019-09-16,2019-06-14,94,セクシーゾーン,29500.0,1,1,1,22.2
360,HAMLET ハムレット,2019-09-16,2019-06-15,93,セクシーゾーン,29750.0,1,1,1,22.2
361,HAMLET ハムレット,2019-09-16,2019-06-16,92,セクシーゾーン,29000.0,1,1,1,22.2
362,HAMLET ハムレット,2019-09-16,2019-06-17,91,セクシーゾーン,29000.0,1,1,1,22.2
363,HAMLET ハムレット,2019-09-16,2019-06-18,90,セクシーゾーン,26000.0,1,1,1,22.2
364,HAMLET ハムレット,2019-09-16,2019-06-19,89,セクシーゾーン,29000.0,1,1,1,22.2
365,HAMLET ハムレット,2019-09-16,2019-06-20,88,セクシーゾーン,29000.0,1,1,1,22.2
366,HAMLET ハムレット,2019-09-16,2019-06-21,87,セクシーゾーン,29000.0,1,1,1,22.2
367,HAMLET ハムレット,2019-09-16,2019-06-22,86,セクシーゾーン,28000.0,1,1,1,22.2
368,HAMLET ハムレット,2019-09-16,2019-06-23,85,セクシーゾーン,28000.0,1,1,1,22.2
369,HAMLET ハムレット,2019-09-16,2019-06-24,84,セクシーゾーン,28000.0,1,1,1,22.2
370,HAMLET ハムレット,2019-09-16,2019-06-25,83,セクシーゾーン,27375.0,1,1,1,22.2
371,HAMLET ハムレット,2019-09-16,2019-06-26,82,セクシーゾーン,29500.0,1,1,1,22.2
372,HAMLET ハムレット,2019-09-16,2019-06-27,81,セクシーゾーン,29500.0,1,1,1,22.2
373,HAMLET ハムレット,2019-09-16,2019-06-28,80,セクシーゾーン,28375.0,1,1,1,22.2
374,HAMLET ハムレット,2019-09-16,2019-06-29,79,セクシーゾーン,35500.0,1,1,1,22.2
375,HAMLET ハムレット,2019-09-16,2019-07-01,77,セクシーゾーン,35500.0,1,1,1,22.2
376,HAMLET ハムレット,2019-09-16,2019-07-02,76,セクシーゾーン,35500.0,1,1,1,22.2
377,HAMLET ハムレット,2019-09-16,2019-07-03,75,セクシーゾーン,35500.0,1,1,1,22.2
378,HAMLET ハムレット,2019-09-16,2019-07-04,74,セクシーゾーン,35500.0,1,1,1,22.2
379,HAMLET ハムレット,2019-09-16,2019-07-05,73,セクシーゾーン,35500.0,1,1,1,22.2
380,HAMLET ハムレット,2019-09-16,2019-07-06,72,セクシーゾーン,35500.0,1,1,1,22.2
381,HAMLET ハムレット,2019-09-16,2019-07-07,71,セクシーゾーン,35500.0,1,1,1,22.2
382,HAMLET ハムレット,2019-09-16,2019-07-08,70,セクシーゾーン,35500.0,1,1,1,22.2
383,HAMLET ハムレット,2019-09-16,2019-07-10,68,セクシーゾーン,35500.0,1,1,1,22.2
384,HAMLET ハムレット,2019-09-16,2019-07-11,67,セクシーゾーン,35500.0,1,1,1,22.2
385,HAMLET ハムレット,2019-09-16,2019-07-12,66,セクシーゾーン,35500.0,1,1,1,22.2
386,HAMLET ハムレット,2019-09-16,2019-07-13,65,セクシーゾーン,35500.0,1,1,1,22.2
387,HAMLET ハムレット,2019-09-16,2019-07-14,64,セクシーゾーン,35500.0,1,1,1,22.2
388,HAMLET ハムレット,2019-09-16,2019-07-15,63,セクシーゾーン,35500.0,1,1,1,22.2
389,HAMLET ハムレット,2019-09-16,2019-07-16,62,セクシーゾーン,35500.0,1,1,1,22.2
390,HAMLET ハムレット,2019-09-16,2019-07-17,61,セクシーゾーン,35500.0,1,1,1,22.2
391,HAMLET ハムレット,2019-09-16,2019-07-18,60,セクシーゾーン,35500.0,1,1,1,22.2
392,HAMLET ハムレット,2019-09-16,2019-07-19,59,セクシーゾーン,35500.0,1,1,1,22.2
393,HAMLET ハムレット,2019-09-16,2019-07-20,58,セクシーゾーン,35500.0,1,1,1,22.2
394,HAMLET ハムレット,2019-09-16,2019-07-21,57,セクシーゾーン,35500.0,1,1,1,22.2
395,HAMLET ハムレット,2019-09-16,2019-07-22,56,セクシーゾーン,35500.0,1,1,1,22.2
396,HAMLET ハムレット,2019-09-16,2019-07-23,55,セクシーゾーン,35500.0,1,1,1,22.2
397,HAMLET ハムレット,2019-09-16,2019-07-24,54,セクシーゾーン,35500.0,1,1,1,22.2
398,HAMLET ハムレット,2019-09-16,2019-07-25,53,セクシーゾーン,35500.0,1,1,1,22.2
399,HAMLET ハムレット,2019-09-16,2019-07-28,50,セクシーゾーン,26000.0,1,1,1,22.2
400,HAMLET ハムレット,2019-09-16,2019-07-29,49,セクシーゾーン,23666.666666666668,1,1,1,22.2
401,HAMLET ハムレット,2019-09-16,2019-07-30,48,セクシーゾーン,27416.666666666668,1,1,1,22.2
402,HAMLET ハムレット,2019-09-16,2019-07-31,47,セクシーゾーン,27416.666666666668,1,1,1,22.2
403,HAMLET ハムレット,2019-09-16,2019-08-01,46,セクシーゾーン,27416.666666666668,1,1,1,22.2
404,HAMLET ハムレット,2019-09-16,2019-08-02,45,セクシーゾーン,26900.0,1,1,1,22.2
405,HAMLET ハムレット,2019-09-16,2019-08-03,44,セクシーゾーン,29583.333333333332,1,1,1,22.2
406,HAMLET ハムレット,2019-09-16,2019-08-04,43,セクシーゾーン,29583.333333333332,1,1,1,22.2
407,HAMLET ハムレット,2019-09-16,2019-08-05,42,セクシーゾーン,23100.0,1,1,1,22.2
408,HAMLET ハムレット,2019-09-16,2019-08-07,40,セクシーゾーン,27416.666666666668,1,1,1,22.2
409,HAMLET ハムレット,2019-09-16,2019-08-08,39,セクシーゾーン,27416.666666666668,1,1,1,22.2
410,HAMLET ハムレット,2019-09-16,2019-08-10,37,セクシーゾーン,27416.666666666668,1,1,1,22.2
411,HAMLET ハムレット,2019-09-16,2019-08-11,36,セクシーゾーン,40388.88888888889,1,1,1,22.2
412,HAMLET ハムレット,2019-09-17,2019-06-07,102,セクシーゾーン,43500.0,1,0,0,22.2
413,HAMLET ハムレット,2019-09-17,2019-06-08,101,セクシーゾーン,43500.0,1,0,0,22.2
414,HAMLET ハムレット,2019-09-17,2019-06-09,100,セクシーゾーン,43500.0,1,0,0,22.2
415,HAMLET ハムレット,2019-09-17,2019-06-10,99,セクシーゾーン,42500.0,1,0,0,22.2
416,HAMLET ハムレット,2019-09-17,2019-06-11,98,セクシーゾーン,42500.0,1,0,0,22.2
417,HAMLET ハムレット,2019-09-17,2019-06-12,97,セクシーゾーン,42500.0,1,0,0,22.2
418,HAMLET ハムレット,2019-09-17,2019-06-13,96,セクシーゾーン,23125.0,1,0,0,22.2
419,HAMLET ハムレット,2019-09-17,2019-06-14,95,セクシーゾーン,23125.0,1,1,1,22.2
420,HAMLET ハムレット,2019-09-17,2019-06-15,94,セクシーゾーン,23125.0,1,1,1,22.2
421,HAMLET ハムレット,2019-09-17,2019-06-16,93,セクシーゾーン,22500.0,1,1,1,22.2
422,HAMLET ハムレット,2019-09-17,2019-06-17,92,セクシーゾーン,22500.0,1,1,1,22.2
423,HAMLET ハムレット,2019-09-17,2019-06-18,91,セクシーゾーン,22500.0,1,1,1,22.2
424,HAMLET ハムレット,2019-09-17,2019-06-19,90,セクシーゾーン,22500.0,1,1,1,22.2
425,HAMLET ハムレット,2019-09-17,2019-06-20,89,セクシーゾーン,22500.0,1,1,1,22.2
426,HAMLET ハムレット,2019-09-17,2019-06-21,88,セクシーゾーン,22500.0,1,1,1,22.2
427,HAMLET ハムレット,2019-09-17,2019-06-22,87,セクシーゾーン,22500.0,1,1,1,22.2
428,HAMLET ハムレット,2019-09-17,2019-06-23,86,セクシーゾーン,22500.0,1,1,1,22.2
429,HAMLET ハムレット,2019-09-17,2019-06-24,85,セクシーゾーン,22500.0,1,1,1,22.2
430,HAMLET ハムレット,2019-09-17,2019-06-25,84,セクシーゾーン,22500.0,1,1,1,22.2
431,HAMLET ハムレット,2019-09-17,2019-06-26,83,セクシーゾーン,22500.0,1,1,1,22.2
432,HAMLET ハムレット,2019-09-17,2019-06-27,82,セクシーゾーン,21750.0,1,1,1,22.2
433,HAMLET ハムレット,2019-09-17,2019-06-28,81,セクシーゾーン,21750.0,1,1,1,22.2
434,HAMLET ハムレット,2019-09-17,2019-06-29,80,セクシーゾーン,21750.0,1,1,1,22.2
435,HAMLET ハムレット,2019-09-17,2019-07-01,78,セクシーゾーン,21750.0,1,1,1,22.2
436,HAMLET ハムレット,2019-09-17,2019-07-02,77,セクシーゾーン,24666.666666666668,1,1,1,22.2
437,HAMLET ハムレット,2019-09-17,2019-07-03,76,セクシーゾーン,24666.666666666668,1,1,1,22.2
438,HAMLET ハムレット,2019-09-17,2019-07-04,75,セクシーゾーン,24666.666666666668,1,1,1,22.2
439,HAMLET ハムレット,2019-09-17,2019-07-05,74,セクシーゾーン,28500.0,1,1,1,22.2
440,HAMLET ハムレット,2019-09-17,2019-07-06,73,セクシーゾーン,28500.0,1,1,1,22.2
441,HAMLET ハムレット,2019-09-17,2019-07-07,72,セクシーゾーン,28500.0,1,1,1,22.2
442,HAMLET ハムレット,2019-09-17,2019-07-08,71,セクシーゾーン,28500.0,1,1,1,22.2
443,HAMLET ハムレット,2019-09-17,2019-07-10,69,セクシーゾーン,28500.0,1,1,1,22.2
444,HAMLET ハムレット,2019-09-17,2019-07-11,68,セクシーゾーン,28500.0,1,1,1,22.2
445,HAMLET ハムレット,2019-09-17,2019-07-12,67,セクシーゾーン,28500.0,1,1,1,22.2
446,HAMLET ハムレット,2019-09-17,2019-07-13,66,セクシーゾーン,28500.0,1,1,1,22.2
447,HAMLET ハムレット,2019-09-17,2019-07-14,65,セクシーゾーン,28500.0,1,1,1,22.2
448,HAMLET ハムレット,2019-09-17,2019-07-15,64,セクシーゾーン,24666.666666666668,1,1,1,22.2
449,HAMLET ハムレット,2019-09-17,2019-07-16,63,セクシーゾーン,29000.0,1,1,1,22.2
450,HAMLET ハムレット,2019-09-17,2019-07-17,62,セクシーゾーン,29000.0,1,1,1,22.2
451,HAMLET ハムレット,2019-09-17,2019-07-18,61,セクシーゾーン,29000.0,1,1,1,22.2
452,HAMLET ハムレット,2019-09-17,2019-07-19,60,セクシーゾーン,29000.0,1,1,1,22.2
453,HAMLET ハムレット,2019-09-17,2019-07-20,59,セクシーゾーン,29000.0,1,1,1,22.2
454,HAMLET ハムレット,2019-09-17,2019-07-21,58,セクシーゾーン,40250.0,1,1,1,22.2
455,HAMLET ハムレット,2019-09-17,2019-07-22,57,セクシーゾーン,40250.0,1,1,1,22.2
456,HAMLET ハムレット,2019-09-17,2019-07-23,56,セクシーゾーン,40250.0,1,1,1,22.2
457,HAMLET ハムレット,2019-09-17,2019-07-24,55,セクシーゾーン,50000.0,1,1,1,22.2
458,HAMLET ハムレット,2019-09-17,2019-07-25,54,セクシーゾーン,50000.0,1,1,1,22.2
459,HAMLET ハムレット,2019-09-17,2019-07-28,51,セクシーゾーン,28166.666666666668,1,1,1,22.2
460,HAMLET ハムレット,2019-09-17,2019-07-29,50,セクシーゾーン,27666.666666666668,1,1,1,22.2
461,HAMLET ハムレット,2019-09-17,2019-07-30,49,セクシーゾーン,33333.333333333336,1,1,1,22.2
462,HAMLET ハムレット,2019-09-17,2019-07-31,48,セクシーゾーン,50000.0,1,1,1,22.2
463,HAMLET ハムレット,2019-09-17,2019-08-01,47,セクシーゾーン,49875.0,1,1,1,22.2
464,HAMLET ハムレット,2019-09-17,2019-08-02,46,セクシーゾーン,49875.0,1,1,1,22.2
