name,collected_at,left_days,price_per_unit,is_jannies,after,after_and_is_jannies
HAMLET ハムレット,2019-08-03,49,26642.85714285714,1,1,1
HAMLET ハムレット,2019-08-03,52,20968.75,1,1,1
HAMLET ハムレット,2019-08-03,53,37833.333333333336,1,1,1
HAMLET ハムレット,2019-08-03,55,55000.0,1,1,1
HAMLET ハムレット,2019-08-03,56,39600.0,1,1,1
HAMLET ハムレット,2019-08-03,57,27500.0,1,1,1
HAMLET ハムレット,2019-08-03,58,100000.0,1,1,1
HAMLET ハムレット,2019-08-03,59,42428.57142857143,1,1,1
HAMLET ハムレット,2019-08-03,60,40333.333333333336,1,1,1
HAMLET ハムレット,2019-08-03,62,39750.0,1,1,1
HAMLET ハムレット,2019-08-03,63,28227.272727272728,1,1,1
HAMLET ハムレット,2019-08-03,64,29000.0,1,1,1
HAMLET ハムレット,2019-08-04,35,55596.153846153844,1,1,1
HAMLET ハムレット,2019-08-04,36,26250.0,1,1,1
HAMLET ハムレット,2019-08-04,37,25000.0,1,1,1
HAMLET ハムレット,2019-08-04,38,40000.0,1,1,1
HAMLET ハムレット,2019-08-04,40,38000.0,1,1,1
HAMLET ハムレット,2019-08-04,41,65000.0,1,1,1
HAMLET ハムレット,2019-08-04,43,29583.333333333332,1,1,1
HAMLET ハムレット,2019-08-04,44,49375.0,1,1,1
HAMLET ハムレット,2019-08-04,45,22500.0,1,1,1
HAMLET ハムレット,2019-08-04,47,22500.0,1,1,1
HAMLET ハムレット,2019-08-04,48,28500.0,1,1,1
HAMLET ハムレット,2019-08-04,51,20843.75,1,1,1
HAMLET ハムレット,2019-08-04,52,38812.5,1,1,1
HAMLET ハムレット,2019-08-04,54,55000.0,1,1,1
HAMLET ハムレット,2019-08-04,55,39600.0,1,1,1
HAMLET ハムレット,2019-08-04,56,25166.666666666668,1,1,1
HAMLET ハムレット,2019-08-04,57,100000.0,1,1,1
HAMLET ハムレット,2019-08-04,58,45285.71428571428,1,1,1
HAMLET ハムレット,2019-08-04,59,40333.333333333336,1,1,1
HAMLET ハムレット,2019-08-04,61,39750.0,1,1,1
HAMLET ハムレット,2019-08-04,62,28227.272727272728,1,1,1
HAMLET ハムレット,2019-08-04,63,31000.0,1,1,1
HAMLET ハムレット,2019-08-05,34,58770.833333333336,1,1,1
HAMLET ハムレット,2019-08-05,35,26250.0,1,1,1
HAMLET ハムレット,2019-08-05,36,25000.0,1,1,1
HAMLET ハムレット,2019-08-05,37,40000.0,1,1,1
HAMLET ハムレット,2019-08-05,39,36750.0,1,1,1
HAMLET ハムレット,2019-08-05,40,65000.0,1,1,1
HAMLET ハムレット,2019-08-05,42,23100.0,1,1,1
HAMLET ハムレット,2019-08-05,43,49375.0,1,1,1
HAMLET ハムレット,2019-08-05,44,22500.0,1,1,1
HAMLET ハムレット,2019-08-05,46,23000.0,1,1,1
HAMLET ハムレット,2019-08-05,47,28500.0,1,1,1
HAMLET ハムレット,2019-08-05,50,20781.25,1,1,1
HAMLET ハムレット,2019-08-05,51,38187.5,1,1,1
HAMLET ハムレット,2019-08-05,53,62500.0,1,1,1
HAMLET ハムレット,2019-08-05,54,43875.0,1,1,1
HAMLET ハムレット,2019-08-05,55,25166.666666666668,1,1,1
HAMLET ハムレット,2019-08-05,56,100000.0,1,1,1
HAMLET ハムレット,2019-08-05,57,42625.0,1,1,1
HAMLET ハムレット,2019-08-05,58,39666.666666666664,1,1,1
HAMLET ハムレット,2019-08-05,60,40500.0,1,1,1
HAMLET ハムレット,2019-08-05,61,28550.0,1,1,1
HAMLET ハムレット,2019-08-05,62,32100.0,1,1,1
HAMLET ハムレット,2019-08-07,32,61729.166666666664,1,1,1
HAMLET ハムレット,2019-08-07,33,26333.333333333332,1,1,1
HAMLET ハムレット,2019-08-07,34,25000.0,1,1,1
HAMLET ハムレット,2019-08-07,35,39250.0,1,1,1
HAMLET ハムレット,2019-08-07,37,36750.0,1,1,1
HAMLET ハムレット,2019-08-07,38,65000.0,1,1,1
HAMLET ハムレット,2019-08-07,40,27416.666666666668,1,1,1
HAMLET ハムレット,2019-08-07,41,49250.0,1,1,1
HAMLET ハムレット,2019-08-07,42,22500.0,1,1,1
HAMLET ハムレット,2019-08-07,44,23750.0,1,1,1
HAMLET ハムレット,2019-08-07,45,28666.666666666668,1,1,1
HAMLET ハムレット,2019-08-07,48,22321.428571428572,1,1,1
HAMLET ハムレット,2019-08-07,49,36937.5,1,1,1
HAMLET ハムレット,2019-08-07,51,62500.0,1,1,1
HAMLET ハムレット,2019-08-07,52,38100.0,1,1,1
HAMLET ハムレット,2019-08-07,53,25166.666666666668,1,1,1
HAMLET ハムレット,2019-08-07,54,64166.666666666664,1,1,1
HAMLET ハムレット,2019-08-07,55,42625.0,1,1,1
HAMLET ハムレット,2019-08-07,56,39666.666666666664,1,1,1
HAMLET ハムレット,2019-08-07,58,40500.0,1,1,1
HAMLET ハムレット,2019-08-07,59,28050.0,1,1,1
HAMLET ハムレット,2019-08-07,60,34000.0,1,1,1
HAMLET ハムレット,2019-08-08,31,61729.166666666664,1,1,1
HAMLET ハムレット,2019-08-08,32,26333.333333333332,1,1,1
HAMLET ハムレット,2019-08-08,33,25000.0,1,1,1
HAMLET ハムレット,2019-08-08,34,39250.0,1,1,1
HAMLET ハムレット,2019-08-08,36,36750.0,1,1,1
HAMLET ハムレット,2019-08-08,37,65000.0,1,1,1
HAMLET ハムレット,2019-08-08,39,27416.666666666668,1,1,1
HAMLET ハムレット,2019-08-08,40,49125.0,1,1,1
HAMLET ハムレット,2019-08-08,41,22500.0,1,1,1
HAMLET ハムレット,2019-08-08,43,23750.0,1,1,1
HAMLET ハムレット,2019-08-08,44,28857.0,1,1,1
HAMLET ハムレット,2019-08-08,47,22107.14285714286,1,1,1
HAMLET ハムレット,2019-08-08,48,38214.28571428572,1,1,1
HAMLET ハムレット,2019-08-08,50,62500.0,1,1,1
HAMLET ハムレット,2019-08-08,51,38100.0,1,1,1
HAMLET ハムレット,2019-08-08,52,25166.666666666668,1,1,1
HAMLET ハムレット,2019-08-08,53,64166.666666666664,1,1,1
HAMLET ハムレット,2019-08-08,54,42625.0,1,1,1
HAMLET ハムレット,2019-08-08,55,39666.666666666664,1,1,1
HAMLET ハムレット,2019-08-08,57,40500.0,1,1,1
HAMLET ハムレット,2019-08-08,58,31050.0,1,1,1
HAMLET ハムレット,2019-08-08,59,33500.0,1,1,1
HAMLET ハムレット,2019-08-10,29,65883.33333333333,1,1,1
HAMLET ハムレット,2019-08-10,30,29100.0,1,1,1
HAMLET ハムレット,2019-08-10,31,32500.0,1,1,1
HAMLET ハムレット,2019-08-10,32,36750.0,1,1,1
HAMLET ハムレット,2019-08-10,34,36750.0,1,1,1
HAMLET ハムレット,2019-08-10,35,49166.666666666664,1,1,1
HAMLET ハムレット,2019-08-10,37,27416.666666666668,1,1,1
HAMLET ハムレット,2019-08-10,38,49125.0,1,1,1
HAMLET ハムレット,2019-08-10,39,20000.0,1,1,1
HAMLET ハムレット,2019-08-10,41,37500.0,1,1,1
HAMLET ハムレット,2019-08-10,42,28785.571428571428,1,1,1
HAMLET ハムレット,2019-08-10,45,20625.0,1,1,1
HAMLET ハムレット,2019-08-10,46,38214.28571428572,1,1,1
HAMLET ハムレット,2019-08-10,48,62500.0,1,1,1
HAMLET ハムレット,2019-08-10,49,38100.0,1,1,1
HAMLET ハムレット,2019-08-10,50,25166.666666666668,1,1,1
HAMLET ハムレット,2019-08-10,51,60833.333333333336,1,1,1
HAMLET ハムレット,2019-08-10,52,42625.0,1,1,1
HAMLET ハムレット,2019-08-10,53,39666.666666666664,1,1,1
HAMLET ハムレット,2019-08-10,55,50000.0,1,1,1
HAMLET ハムレット,2019-08-10,56,31312.5,1,1,1
HAMLET ハムレット,2019-08-11,28,97250.0,1,1,1
HAMLET ハムレット,2019-08-11,29,33000.0,1,1,1
HAMLET ハムレット,2019-08-11,30,67000.0,1,1,1
HAMLET ハムレット,2019-08-11,31,59875.0,1,1,1
HAMLET ハムレット,2019-08-11,33,50750.0,1,1,1
HAMLET ハムレット,2019-08-11,34,80714.28571428571,1,1,1
HAMLET ハムレット,2019-08-11,36,40388.88888888889,1,1,1
HAMLET ハムレット,2019-08-11,37,74800.0,1,1,1
HAMLET ハムレット,2019-08-11,38,51416.666666666664,1,1,1
HAMLET ハムレット,2019-08-11,40,73750.0,1,1,1
HAMLET ハムレット,2019-08-11,41,32499.9,1,1,1
HAMLET ハムレット,2019-08-11,44,26450.0,1,1,1
HAMLET ハムレット,2019-08-11,45,51312.5,1,1,1
HAMLET ハムレット,2019-08-11,47,147666.66666666666,1,1,1
HAMLET ハムレット,2019-08-11,48,14000.0,1,1,1
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-16,1,167333.33333333334,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-16,2,116728.13852813853,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-16,3,146595.45454545456,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-16,5,185071.42857142858,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-16,6,63500.0,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-17,1,124375.0,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-17,2,132169.0340909091,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-17,4,178428.57142857142,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-17,5,106351.85185185185,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-19,0,83000.0,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-19,2,155029.41176470587,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-19,3,127974.35897435897,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-19,5,199166.66666666666,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-19,6,78843.75,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-20,1,144750.0,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-20,2,116545.45454545454,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-20,4,168833.33333333334,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-20,5,95583.33333333333,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-21,1,127357.14285714286,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-21,3,155428.57142857142,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-21,4,114706.52173913043,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,0,139074.07407407407,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,2,143307.6923076923,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-22,3,115323.5294117647,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-23,1,152636.36363636365,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-23,2,122405.11764705883,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-24,1,99073.91666666667,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-25,1,140946.8201754386,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-30,2,10625.0,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-30,3,17500.0,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-31,1,8875.0,1,0,0
HiHi Jets ジャニーズ銀座2019 Tokyo Experience,2019-05-31,2,16000.0,1,0,0
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-03,0,58329.41176470588,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-03,1,41031.03448275862,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-03,2,12440.476190476178,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-04,1,28847.68181818182,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-04,2,52826.5306122449,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-05,0,32314.18987660539,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-05,1,29298.907646474676,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-10,0,43053.57142857143,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-10,1,33043.75,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-11,1,36765.87301587302,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り!,2019-08-11,2,25184.511434511434,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-17,33,5333.333333333333,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-18,32,8388.888888888889,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-19,31,9890.888888888889,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-20,30,11406.896551724138,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-21,29,12301.666666666666,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-22,28,12226.666666666666,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-23,27,11007.692307692309,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-24,26,10520.454545454546,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-25,25,9492.5,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-26,24,7021.428571428572,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-27,23,10513.888888888889,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-28,22,11119.047619047618,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-29,21,13792.592592592593,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-06-30,20,15383.870967741936,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-01,19,14803.225806451614,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-02,18,18496.969696969696,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-03,17,19526.470588235294,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-04,16,19200.0,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-05,15,20341.379310344826,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-06,14,24530.0,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-07,13,12388.888888888889,1,1,1
HiHi Jets ７ MEN 侍 パパママ一番 裸の少年 夏祭り! オープンライブ,2019-07-19,1,64857.142857142855,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-02,13,21046.296296296296,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-02,14,9695.652173913044,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-03,12,22971.153846153848,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-03,13,10104.166666666666,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-04,11,22383.333333333332,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-04,12,10000.0,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-11,4,16355.04385964913,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-12,3,17139.393939393947,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-13,2,16078.29457364342,1,0,0
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-14,1,16415.503875969,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-15,0,18322.333333333336,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-16,0,8731.315789473685,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-17,4,9000.0,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-17,5,16222.727272727276,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-17,6,5228.787878787878,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-18,3,9000.0,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-18,4,15352.155172413793,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-18,5,4886.585365853659,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-19,2,9000.0,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-19,3,17466.235632183914,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-19,4,5279.268292682927,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-20,2,18043.229166666668,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-20,3,5037.5,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-21,1,17231.776094276094,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-21,2,4897.142857142857,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,0,18102.604166666668,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,1,5582.5,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-23,19,15007.638888888889,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-23,20,21253.623188405803,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-23,21,15312.5,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-24,18,15062.31884057972,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-24,19,21303.191489361703,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-24,20,16200.0,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-25,17,15502.482269503553,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-25,18,21778.30188679245,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-26,16,15156.089743589753,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-26,17,21190.97222222222,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-27,15,16852.201257861638,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-27,16,20115.248226950356,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-28,14,16529.761904761905,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-28,15,19687.500000000004,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-29,13,17652.777777777774,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-29,14,20935.416666666664,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-01,11,22494.047619047615,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-01,12,17696.666666666668,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-02,10,20362.93201754386,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-02,11,17641.666666666668,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-03,9,19117.463855421687,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-03,10,17679.41176470588,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-04,8,18053.255434782608,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-04,9,17718.75,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-05,7,18287.23979591837,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-05,8,4250.0,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-06,6,15271.33333333334,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-07,5,15914.66666666667,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-08,4,15746.666666666668,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-10,2,11847.999999999985,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-11,1,10561.5,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-12,0,9051.8,1,1,1
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-07-13,0,14948.615,1,1,1
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-17,1,21088.0,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-18,0,20360.75,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-19,0,22818.333333333343,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-20,5,8632.5,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-21,4,7887.0,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-22,3,7327.916666666665,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-23,2,6128.875,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-24,1,4151.05,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-25,0,2970.894946348217,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-25,1,8954.087010720516,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-26,0,9108.501683501681,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-26,1,5000.0,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-27,0,8625.0,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-27,1,5000.0,1,0,0
NEWS ニュース LIVE TOUR 2019 WORLDISTA,2019-05-28,0,5000.0,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-17,1,13819.9,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-18,0,13192.9,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-19,0,14986.233333333334,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-20,5,37515.91760299626,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-21,4,33552.495,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-22,3,33542.0,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-23,2,22389.5,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-24,1,17355.0,1,0,0
Sexy Zone セクシーゾーン LIVE TOUR 2019 PAGES,2019-05-25,0,30925.833333333332,1,0,0
ザ少年倶楽部（少クラ）,2019-05-16,4,56377.77777777778,1,0,0
ザ少年倶楽部（少クラ）,2019-05-17,3,56723.529411764706,1,0,0
ザ少年倶楽部（少クラ）,2019-05-19,1,57227.27272727273,1,0,0
ザ少年倶楽部（少クラ）,2019-05-20,0,57250.0,1,0,0
ジャニーズJr. 8・8祭り 東京ドームから始まる,2019-08-04,2,20493.506493506495,1,1,1
ジャニーズJr. 8・8祭り 東京ドームから始まる,2019-08-05,1,20000.0,1,1,1
ジャニーズJr. 8・8祭り 東京ドームから始まる,2019-08-07,1,17246.641156462563,1,1,1
ジャニーズJr. 8・8祭り 東京ドームから始まる,2019-08-08,0,15109.953252032485,1,1,1
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-21,4,18562.5,1,0,0
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-22,3,21081.39534883721,1,0,0
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-23,2,21917.824074074062,1,0,0
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-24,1,24998.062015503856,1,0,0
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,0,46507.88888888885,1,0,0
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-25,1,23511.363636363636,1,0,0
ジャニーズJr. ジャニーズ IsLAND Festival,2019-05-26,0,47682.14957264957,1,0,0
ジャニーズJr.2019,2019-05-24,1,29375.0,1,0,0
ミュージカル ドン・ジュアン,2019-07-14,47,39000.0,1,1,1
ミュージカル ドン・ジュアン,2019-07-14,48,30833.333333333332,1,1,1
ミュージカル ドン・ジュアン,2019-07-14,50,34458.333333333336,1,1,1
ミュージカル ドン・ジュアン,2019-07-14,52,29125.0,1,1,1
ミュージカル ドン・ジュアン,2019-07-14,54,39266.666666666664,1,1,1
